,tweet_id,text,rating_numerator,rating_denominator,name,rating,date,time,jpg_url,breed_prediction,prediction_confidence,retweet_count,favorite_count,dog_stages
801,739544079319588864,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,10.0,10.0,,1.0,2016-06-05,19:47:03,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,Labrador retriever,0.967397,18967,35747,
802,739485634323156992,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,6.0,10.0,Kyle,0.6,2016-06-05,15:54:48,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,Walker hound,0.640256,2603,6464,
803,739238157791694849,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13.0,10.0,,1.3,2016-06-04,23:31:25,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,Eskimo dog,0.503372,51971,104841,doggo
804,738885046782832640,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,11.0,10.0,Charles,1.1,2016-06-04,00:08:17,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,American Staffordshire terrier,0.0155351,1027,3416,
805,738883359779196928,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10.0,10.0,,1.0,2016-06-04,00:01:35,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,Labrador retriever,0.691137,710,2975,
806,738537504001953792,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11.0,10.0,Bayley,1.1,2016-06-03,01:07:16,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,chow,0.808737,1367,4604,puppo
807,738402415918125056,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",10.0,10.0,,1.0,2016-06-02,16:10:29,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,cocker spaniel,0.346695,733,2942,
808,738184450748633089,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",9.0,10.0,,0.9,2016-06-02,01:44:22,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,Bedlington terrier,0.289471,1090,3893,
809,738166403467907072,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12.0,10.0,Axel,1.2,2016-06-02,00:32:39,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,keeshond,0.8788860000000001,2989,7914,
810,738156290900254721,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10.0,10.0,Storkson,1.0,2016-06-01,23:52:28,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,pug,0.751758,573,2230,
811,737826014890496000,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10.0,10.0,Remy,1.0,2016-06-01,02:00:04,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,vizsla,0.990391,1580,4721,
812,737800304142471168,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10.0,10.0,Bella,1.0,2016-06-01,00:17:54,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,malamute,0.374682,3134,9023,
813,737678689543020544,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11.0,10.0,,1.1,2016-05-31,16:14:39,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,Pembroke,0.935307,1174,4533,
814,737445876994609152,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13.0,10.0,,1.3,2016-05-31,00:49:32,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,Samoyed,0.400568,4000,9252,floofer
815,737322739594330112,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,9.0,10.0,Lily,0.9,2016-05-30,16:40:14,https://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg,,,719,3252,
816,737310737551491075,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,13.0,10.0,,1.3,2016-05-30,15:52:33,https://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg,,,6638,13279,
817,736736130620620800,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13.0,10.0,Chadrick,1.3,2016-05-29,01:49:16,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,schipperke,0.545502,1527,3796,
818,736365877722001409,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11.0,10.0,Rory,1.1,2016-05-28,01:18:00,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,toy poodle,0.082606,1092,3601,pupper
819,736225175608430592,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,10.0,,1.0,2016-05-27,15:58:54,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,Labrador retriever,0.399217,2505,7327,
820,736010884653420544,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,10.0,,1.0,2016-05-27,01:47:23,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,golden retriever,0.553901,2668,7106,
821,735991953473572864,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,10.0,Maxaroni,1.1,2016-05-27,00:32:10,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,cocker spaniel,0.961643,1028,3239,
822,735648611367784448,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12.0,10.0,,1.2,2016-05-26,01:47:51,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,Pembroke,0.462594,991,3658,pupper
823,735635087207878657,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11.0,10.0,Dakota,1.1,2016-05-26,00:54:06,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,pug,0.8918709999999999,2109,5541,
824,735274964362878976,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,11.0,10.0,,1.1,2016-05-25,01:03:06,https://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg,,,4467,11810,
825,735256018284875776,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8.0,10.0,Kellogg,0.8,2016-05-24,23:47:49,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,Staffordshire bullterrier,0.523191,796,3011,doggo
826,735137028879360001,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9.0,10.0,Buckley,0.9,2016-05-24,15:55:00,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,Walker hound,0.413535,866,2826,pupper
827,734912297295085568,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10.0,10.0,Jax,1.0,2016-05-24,01:02:00,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,Maltese dog,0.847292,465,2489,
828,734787690684657664,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,10.0,,1.3,2016-05-23,16:46:51,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,golden retriever,0.883991,5688,11330,
829,734776360183431168,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,10.0,Livvie,1.1,2016-05-23,16:01:50,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,Siberian husky,0.304902,483,2274,
830,733828123016450049,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,10.0,Terry,1.0,2016-05-21,01:13:53,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,beagle,0.472324,707,3229,
831,733822306246479872,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10.0,10.0,Moose,1.0,2016-05-21,00:50:46,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,Lhasa,0.457356,908,3315,floofer
832,733482008106668032,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10.0,10.0,,1.0,2016-05-20,02:18:32,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,French bulldog,0.619382,839,2821,
833,733460102733135873,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11.0,10.0,Hermione,1.1,2016-05-20,00:51:30,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,chow,0.931275,1123,3783,
834,733109485275860992,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12.0,10.0,,1.2,2016-05-19,01:38:16,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden retriever,0.945523,15279,48293,"doggo, pupper"
835,732732193018155009,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12.0,10.0,Ralpher,1.2,2016-05-18,00:39:02,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,Staffordshire bullterrier,0.127969,478,2180,
836,732726085725589504,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,10.0,Aldrick,1.1,2016-05-18,00:14:46,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,Pomeranian,0.961902,783,3211,
837,732585889486888962,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10.0,10.0,,1.0,2016-05-17,14:57:41,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,Staffordshire bullterrier,0.843359,705,3293,
838,732375214819057664,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11.0,10.0,Kyle,1.1,2016-05-17,01:00:32,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,basset,0.000547053,2255,7278,doggo
839,732005617171337216,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11.0,10.0,Larry,1.1,2016-05-16,00:31:53,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,English setter,0.677408,4803,13401,
840,731285275100512256,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,10.0,Solomon,1.2,2016-05-14,00:49:30,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,Pembroke,0.967103,886,3137,
841,731156023742988288,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,204.0,170.0,,1.2,2016-05-13,16:15:54,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,,,1127,3468,
842,730924654643314689,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9.0,10.0,,0.9,2016-05-13,00:56:32,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,Newfoundland,0.0862411,1759,5502,
843,730573383004487680,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,10.0,Rooney,1.0,2016-05-12,01:40:42,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,American Staffordshire terrier,0.810158,1883,4364,pupper
844,730427201120833536,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,10.0,Crystal,1.1,2016-05-11,15:59:50,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,Eskimo dog,0.682082,929,3136,
845,730211855403241472,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,10.0,Ziva,1.1,2016-05-11,01:44:07,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,pug,0.341663,946,3417,
846,730196704625098752,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,6.0,10.0,Charles,0.6,2016-05-11,00:43:55,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,,,1674,4347,
847,729854734790754305,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,11.0,10.0,Ollie,1.1,2016-05-10,02:05:03,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,,,998,3633,
848,729838605770891264,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",12.0,10.0,,1.2,2016-05-10,01:00:58,https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,,,337,1565,
849,729823566028484608,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,10.0,Stefan,1.3,2016-05-10,00:01:12,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,kelpie,0.218408,1108,3571,
850,729463711119904772,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13.0,10.0,Pupcasso,1.3,2016-05-09,00:11:16,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,German shepherd,0.829307,2061,5218,
851,729113531270991872,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",10.0,10.0,,1.0,2016-05-08,00:59:46,https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,,,287,1705,
852,728986383096946689,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11.0,10.0,Puff,1.1,2016-05-07,16:34:32,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,Maltese dog,0.95207,728,2832,
853,728760639972315136,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,10.0,,1.3,2016-05-07,01:37:30,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,Pembroke,0.939134,1520,4196,
854,728751179681943552,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,10.0,Flurpson,1.0,2016-05-07,00:59:55,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,Saint Bernard,0.48205,605,2475,
855,728653952833728512,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,8.0,10.0,Coleman,0.8,2016-05-06,18:33:34,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,,,935,3002,
856,728409960103686147,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,10.0,10.0,Wallace,1.0,2016-05-06,02:24:02,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,Saint Bernard,0.0942456,1797,4404,
857,728387165835677696,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12.0,10.0,Enchilada,1.2,2016-05-06,00:53:27,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,collie,0.266414,865,3338,
858,728046963732717569,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11.0,10.0,Raymond,1.1,2016-05-05,02:21:37,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,Newfoundland,0.255971,1065,3847,
859,728035342121635841,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,12.0,10.0,,1.2,2016-05-05,01:35:26,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,Pomeranian,0.248664,1484,4077,pupper
860,728015554473250816,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11.0,10.0,Rueben,1.1,2016-05-05,00:16:48,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,cocker spaniel,0.384559,975,3695,pupper
861,727685679342333952,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10.0,Cilantro,1.2,2016-05-04,02:26:00,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,Border collie,0.462408,563,2669,
862,727644517743104000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13.0,10.0,,1.3,2016-05-03,23:42:26,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,Great Pyrenees,0.457164,1569,5282,doggo
863,727524757080539137,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10.0,10.0,,1.0,2016-05-03,15:46:33,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,Pomeranian,0.958834,1063,4015,pupper
864,727314416056803329,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11.0,10.0,,1.1,2016-05-03,01:50:44,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,toy poodle,0.827469,661,3001,pupper
865,727286334147182592,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9.0,10.0,,0.9,2016-05-02,23:59:09,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,Chihuahua,0.0705542,736,2757,
866,727175381690781696,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10.0,Karll,1.0,2016-05-02,16:38:15,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat-coated retriever,0.656463,1223,3512,
867,726935089318363137,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,12.0,10.0,Sprout,1.2,2016-05-02,00:43:25,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,toy poodle,0.083749,2173,6168,
868,726887082820554753,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10.0,10.0,Blitz,1.0,2016-05-01,21:32:40,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,soft-coated wheaten terrier,0.5159189999999999,1351,3467,
869,726828223124897792,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10.0,Bloop,1.2,2016-05-01,17:38:46,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,miniature pinscher,0.255327,903,3221,
870,726224900189511680,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10.0,,0.9,2016-04-30,01:41:23,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,standard poodle,0.261112,1026,3981,
871,725842289046749185,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12.0,10.0,Colby,1.2,2016-04-29,00:21:01,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,toy poodle,0.420463,2381,6382,
872,725786712245440512,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,10.0,Lillie,1.1,2016-04-28,20:40:11,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,chow,0.33576100000000003,1227,3763,pupper
873,725729321944506368,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10.0,Lola,1.2,2016-04-28,16:52:08,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,boxer,0.599076,1583,4681,
874,724983749226668032,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10.0,Fred,1.2,2016-04-26,15:29:30,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,golden retriever,0.67575,1148,3368,
875,724771698126512129,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11.0,10.0,,1.1,2016-04-26,01:26:53,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,German short-haired pointer,0.835491,560,2109,doggo
876,724405726123311104,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,10.0,Ashleigh,1.0,2016-04-25,01:12:38,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,golden retriever,0.240695,1490,4773,pupper
877,724049859469295616,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10.0,Kreggory,1.0,2016-04-24,01:38:33,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,Border collie,0.581835,1591,3879,
878,724046343203856385,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,10.0,Sarge,1.0,2016-04-24,01:24:35,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,boxer,0.8262719999999999,507,2402,
879,724004602748780546,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,11.0,10.0,Luther,1.1,2016-04-23,22:38:43,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,pug,0.0188769,1377,3760,pupper
880,723912936180330496,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10.0,Sugar,1.2,2016-04-23,16:34:28,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,Samoyed,0.991772,1107,3513,
881,723688335806480385,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12.0,10.0,Reginald,1.2,2016-04-23,01:41:59,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,chow,0.0890102,2612,6918,
882,723673163800948736,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10.0,Ivar,1.0,2016-04-23,00:41:42,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,golden retriever,0.83939,806,2736,
883,723179728551723008,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,10.0,Jangle,0.8,2016-04-21,16:00:57,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,Norwegian elkhound,0.0568505,1664,4762,
884,722974582966214656,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,4.0,20.0,,0.2,2016-04-21,02:25:47,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,Great Dane,0.246762,1410,3704,
885,722613351520608256,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,10.0,Schnitzel,1.2,2016-04-20,02:30:23,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,Labrador retriever,0.5309149999999999,1472,4487,
886,721503162398597120,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,10.0,Panda,1.1,2016-04-17,00:58:53,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,Pomeranian,0.99775,1620,4148,
887,721001180231503872,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,10.0,Oliver,1.1,2016-04-15,15:44:11,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,Samoyed,0.950053,545,2298,pupper
888,720785406564900865,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12.0,10.0,Archie,1.2,2016-04-15,01:26:47,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,Chihuahua,0.8964219999999999,688,2790,
889,720775346191278080,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,10.0,Berkeley,1.0,2016-04-15,00:46:48,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,Newfoundland,0.48997,554,2220,
890,720415127506415616,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,10.0,,1.0,2016-04-14,00:55:25,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,Rottweiler,0.990312,1340,3713,
891,720389942216527872,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,10.0,Ralphé,1.1,2016-04-13,23:15:21,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,Pembroke,0.873977,2232,5741,
892,720340705894408192,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,10.0,10.0,Derek,1.0,2016-04-13,19:59:42,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,,,857,2570,pupper
893,720059472081784833,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,10.0,Charleson,0.9,2016-04-13,01:22:10,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,Mexican hairless,0.451852,1004,3468,
894,720043174954147842,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,10.0,Neptune,1.1,2016-04-13,00:17:25,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,Samoyed,0.954517,1789,4472,
895,719991154352222208,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,10.0,,1.0,2016-04-12,20:50:42,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,golden retriever,0.605304,1573,4396,doggo
896,719704490224398336,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,12.0,10.0,Clyde,1.2,2016-04-12,01:51:36,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,,,1275,4065,pupper
897,719551379208073216,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,10.0,Harnold,1.0,2016-04-11,15:43:12,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,malamute,0.873233,1689,4565,
